maintenance_number,client,address,full_name,reference_year,service_date,month,source,model_diffuseur,emplacement,parfum,qte_restante,qte_livree,commentaire,technician_name
17673,Dar Said,Sidi Bou Said,Dar Said Sidi Bou Said,2026,2026-06-27,6,Controle,Zephyr,WC F. Low,Lin,0,0,,Houssem
17673,Dar Said,Sidi Bou Said,Dar Said Sidi Bou Said,2026,2026-06-27,6,Controle,Zephyr,WC H. Low,Lin,190,0,,Houssem
17680,Hotel Manera,Sidi Bou Said,Hotel Manera Sidi Bou Said,2026,2026-06-23,6,Controle,,,,0,0,livraison 4 Spray F.N.,Houssem
17681,Ooredoo,Lac2,Ooredoo Lac2,2026,2026-06-20,6,Controle,Zee300,RDC.DG,R.U,0,0,,Houssem
17681,Ooredoo,Lac2,Ooredoo Lac2,2026,2026-06-20,6,Controle,Zee300,RDC. BD,R.U,84,0,,Houssem
17681,Ooredoo,Lac2,Ooredoo Lac2,2026,2026-06-20,6,Controle,Zee300,Boutique,R.U,0,0,,Houssem
17681,Ooredoo,Lac2,Ooredoo Lac2,2026,2026-06-20,6,Controle,Aromair100,+1 DG,R.N,116,0,,Houssem
17681,Ooredoo,Lac2,Ooredoo Lac2,2026,2026-06-20,6,Controle,Aromair100,+2 B.G,R.N,0,0,,Houssem
17681,Ooredoo,Lac2,Ooredoo Lac2,2026,2026-06-20,6,Controle,Aromair100,+3 B.G,R.N,0,0,,Houssem
17681,Ooredoo,Lac2,Ooredoo Lac2,2026,2026-06-20,6,Controle,Aromair100,+1 B.D,R.N,0,0,,Houssem
17646,Geliamo,Marsa,Geliamo Marsa,2026,2026-06-24,6,Controle,Aromair150,Entrée,Desigal,0,0,,Houssem
17682,Ooredoo,Lac2,Ooredoo Lac2,2026,2026-06-23,6,Controle,Centrale/CTA,+2 B.D,Rose.n,155,0,,Houssem
17682,Ooredoo,Lac2,Ooredoo Lac2,2026,2026-06-23,6,Controle,Zee300,P. directer,OB,0,0,,Houssem
17682,Ooredoo,Lac2,Ooredoo Lac2,2026,2026-06-23,6,Controle,Centrale/CTA,+1 B.D,R.N,0,0,,Houssem
17684,Jouaillerie Fakhfakh,Lac1,Jouaillerie Fakhfakh Lac1,2026,2026-06-21,6,Controle,Astree,entree,AG,0,0,,Houssem
17684,Jouaillerie Fakhfakh,Lac1,Jouaillerie Fakhfakh Lac1,2026,2026-06-21,6,Controle,Iceburg,1ere,melange,238,0,,Houssem
17683,Beauty Shop,Lac2,Beauty Shop Lac2,2026,2026-06-21,6,Controle,Zee300,au fond,Linge Frais,0,0,,Houssem
17683,Beauty Shop,Lac2,Beauty Shop Lac2,2026,2026-06-21,6,Recharge,Zee300,au fond,Linge Frais,0,300,,Houssem
17686,Mariotte,CUN,Mariotte CUN,2026,2026-06-25,6,Controle,,,,0,0,livraison 20 spray R.G.,Houssem
17672,City Loft,Soukra,City Loft Soukra,2026,2026-06-26,6,Controle,Aromair100,Au fond,Rose n,57,0,,Houssem
17672,City Loft,Soukra,City Loft Soukra,2026,2026-06-26,6,Controle,Aromair100,1er étage,RG,0,0,,Houssem
17580,Café Sophia,CUN,Café Sophia CUN,2026,2026-06-20,6,Controle,Astree,Entrée,F.The,0,0,,Houssem
17580,Café Sophia,CUN,Café Sophia CUN,2026,2026-06-20,6,Controle,Astree,CPN,F.The,0,0,,Houssem
17580,Café Sophia,CUN,Café Sophia CUN,2026,2026-06-20,6,Recharge,Astree,Entree,F.The,0,300,,Houssem
17647,ID & Partners,Millenium Marsa,ID & Partners Millenium Marsa,2026,2026-06-24,6,Controle,Iceburg,entrée,Cashmer,115,0,,Houssem
17685,Magro,Charguia,Magro Charguia,2026,2026-06-23,6,Controle,Aromair100,RDC,Cashmer,0,0,,Houssem
17685,Magro,Charguia,Magro Charguia,2026,2026-06-23,6,Controle,Aromair100,etage,Cashmer,17,0,,Houssem
17685,Magro,Charguia,Magro Charguia,2026,2026-06-23,6,Controle,Aromair150,directer,Cashmer,0,0,,Houssem
17685,Magro,Charguia,Magro Charguia,2026,2026-06-23,6,Controle,Aromair100,couloird,Cashmer,0,0,,Houssem
17685,Magro,Charguia,Magro Charguia,2026,2026-06-23,6,Controle,Aromair150,fond d,Cashmer,0,0,,Houssem
17685,Magro,Charguia,Magro Charguia,2026,2026-06-23,6,Controle,Aromair150,directer CPN,RG,0,0,,Houssem
17687,Mascotte,Jardins Carthage,Mascotte Jardins Carthage,2026,2026-06-23,6,Controle,Zee300,afond,Lin,25,0,,Houssem
17687,Mascotte,Jardins Carthage,Mascotte Jardins Carthage,2026,2026-06-23,6,Recharge,Zee300,afond,Lin,0,300,,Houssem
17599,Oishi,Soukra,Oishi Soukra,2026,2026-06-23,6,Controle,Astree,Entree,illusion,0,0,,Houssem
17599,Oishi,Soukra,Oishi Soukra,2026,2026-06-23,6,Recharge,Astree,Entrée,illusion,0,150,,Houssem
17689,City Loft,Soukra,City Loft Soukra,2026,2026-06-29,6,Recharge,Aromair100,+1,R.G,0,200,,Houssem
17688,Azalée,Soukra,Azalée Soukra,2026,2026-06-25,6,Controle,Astree,Entrée,Fig,16,0,,Houssem
17688,Azalée,Soukra,Azalée Soukra,2026,2026-06-25,6,Recharge,Astree,Entrée,Fig,0,300,,Houssem
17690,Boutique 123,Sfax,Boutique 123 Sfax,2026,2026-06-30,6,Controle,Aromair600,Entrée,R.G,0,0,,Houssem
17690,Boutique 123,Sfax,Boutique 123 Sfax,2026,2026-06-30,6,Recharge,Aromair600,Entrée,R.G,0,600,,Houssem
17696,Camomile,Soukra,Camomile Soukra,2026,2026-06-30,6,Controle,Astree,Entrée,R.G,0,0,,Houssem
17667,Mosquee Socubat,Borj Louzir,Mosquee Socubat Borj Louzir,2026,2026-06-21,6,Controle,Aromair100,All,F.The,0,0,,Houssem
17667,Mosquee Socubat,Borj Louzir,Mosquee Socubat Borj Louzir,2026,2026-06-21,6,Recharge,Aromair100,All,F.The,0,300,,Houssem
17649,Assurance STAR,Lac3,Assurance STAR Lac3,2026,2026-06-24,6,Controle,Aromair150,Hotel,R.G,0,0,,Houssem
17664,Barista's,Jardins Carthage,Barista's Jardins Carthage,2026,2026-06-26,6,Recharge,Aromair100,WC,onde parfume,0,300,,Houssem
17584,Armatis,Ghazela,Armatis Ghazela,2026,2026-06-22,6,Controle,Aromair150,Entree,T.H,210,0,,Houssem
17584,Armatis,Ghazela,Armatis Ghazela,2026,2026-06-22,6,Controle,Astree,Direction,T.H,195,0,,Houssem
17584,Armatis,Ghazela,Armatis Ghazela,2026,2026-06-22,6,Recharge,Aromair150,Entrée,T.H,0,90,,Houssem
17584,Armatis,Ghazela,Armatis Ghazela,2026,2026-06-22,6,Recharge,Aromair150,Direction,T.H,0,300,,Houssem
17695,Boutique LARA,Menzah7,Boutique LARA Menzah7,2026,2026-06-30,6,Controle,Astree,Entrée,mel,0,0,,Houssem
17695,Boutique LARA,Menzah7,Boutique LARA Menzah7,2026,2026-06-30,6,Controle,Astree,CPN,mel,0,0,,Houssem
17695,Boutique LARA,Menzah7,Boutique LARA Menzah7,2026,2026-06-30,6,Controle,Astree,Entree,mel,190,0,,Houssem
17694,Centre Maram,Ezzahra,Centre Maram Ezzahra,2026,2026-06-30,6,Controle,Astree,Entrée,mel,0,0,,Houssem
17694,Centre Maram,Ezzahra,Centre Maram Ezzahra,2026,2026-06-30,6,Recharge,Astree,Entrée,mel,0,300,,Houssem
17693,Distry Cars,Sfax,Distry Cars Sfax,2026,2026-06-30,6,Controle,Astree,Entrée,Rose n,62,0,,Houssem
17693,Distry Cars,Sfax,Distry Cars Sfax,2026,2026-06-30,6,Recharge,Astree,Entrée,Rose n,0,300,,Houssem
17578,Villa Didon,Carthage,Villa Didon Carthage,2026,2026-06-21,6,Controle,Zee600,Entree,mel,50,0,,Houssem
17578,Villa Didon,Carthage,Villa Didon Carthage,2026,2026-06-21,6,Recharge,Zee600,Entree,mel,0,850,,Houssem
17650,Delice Danone,Lac3,Delice Danone Lac3,2026,2026-06-24,6,Controle,Zee300,entrée,,95,0,,Houssem
17650,Delice Danone,Lac3,Delice Danone Lac3,2026,2026-06-24,6,Controle,Aromair150,S. Reunion,,260,0,,Houssem
17600,716,CUN,716 CUN,2026,2026-06-23,6,Recharge,Astree,au fond,Perle,0,300,,Houssem
17600,716,CUN,716 CUN,2026,2026-06-23,6,Recharge,Aromair150,WC,Rose n,0,300,,Houssem
17692,Boumiza Square,Sousse,Boumiza Square Sousse,2026,2026-06-30,6,Controle,Zee300,RDC,Cuir S,70,0,,Houssem
17692,Boumiza Square,Sousse,Boumiza Square Sousse,2026,2026-06-30,6,Controle,Centrale,+2WC,T.B,65,0,,Houssem
17692,Boumiza Square,Sousse,Boumiza Square Sousse,2026,2026-06-30,6,Controle,Centrale,+3WC,T.B,126,0,,Houssem
17648,Barista's,Jardins Carthage,Barista's Jardins Carthage,2026,2026-06-24,6,Controle,,,,0,0,Recuperation Diffuseur Aromair100 Blanc,Houssem
17589,Hotel Corail,Lac2,Hotel Corail Lac2,2026,2026-06-22,6,Controle,,,,0,0,livraison Diffuseur Zee300 + Bouteille Vide,Houssem
17671,City Desk,Soukra,City Desk Soukra,2026,2026-06-26,6,Recharge,Aromair150,entrée,mel,0,300,,Houssem
017116,Tuniscount,Soukra,Tuniscount Soukra,2026,2026-05-06,5,Controle,Astree,RDC,FE2,123,0,,Houssem
017116,Tuniscount,Soukra,Tuniscount Soukra,2026,2026-05-06,5,Controle,Astree,+1,FE2,264,0,,Houssem
017117,Plac'Art,Soukra,Plac'Art Soukra,2026,2026-05-07,5,Controle,Astree,Entrée,FE2,37,0,,Houssem
017117,Plac'Art,Soukra,Plac'Art Soukra,2026,2026-05-07,5,Recharge,Astree,Entrée,Rose d'or,0,300,,Houssem
017118,Timsoft Group,Lac1,Timsoft Group Lac1,2026,2026-05-07,5,Recharge,Aromair150,Reception,F.The,0,300,,Houssem
017118,Timsoft Group,Lac1,Timsoft Group Lac1,2026,2026-05-07,5,Recharge,Aromair150,+3,F.The,0,300,,Houssem
017118,Timsoft Group,Lac1,Timsoft Group Lac1,2026,2026-05-07,5,Recharge,Aromair150,+3 au fond,F.The,0,300,,Houssem
017119,JL Invest,Lac2,JL Invest Lac2,2026,2026-05-07,5,Controle,Astree,Entrée,RG,0,0,,Houssem
017119,JL Invest,Lac2,JL Invest Lac2,2026,2026-05-07,5,Controle,Astree,S. Reunion,RG,25,0,,Houssem
017119,JL Invest,Lac2,JL Invest Lac2,2026,2026-05-07,5,Controle,Astree,B. Directeur,RG,44,0,,Houssem
017121,Spectra,Lac3,Spectra Lac3,2026,2026-05-07,5,Controle,Astree,Entrée,F.The,130,0,,Houssem
017121,Spectra,Lac3,Spectra Lac3,2026,2026-05-07,5,Controle,Astree,+2,F.The,60,0,,Houssem
017121,Spectra,Lac3,Spectra Lac3,2026,2026-05-07,5,Controle,Iceburg,-1,RG,0,0,,Houssem
017121,Spectra,Lac3,Spectra Lac3,2026,2026-05-07,5,Recharge,Zee300,B. Directeur,F.The,0,0,,Houssem
017122,716,CUN,716 CUN,2026,2026-05-07,5,Controle,Astree,au fond,Jasmin,158,0,,Houssem
017122,716,CUN,716 CUN,2026,2026-05-07,5,Controle,Aromair150,WC,,0,0,,Houssem
017122,716,CUN,716 CUN,2026,2026-05-07,5,Controle,Zee300,Entrée D,Jasmin,0,0,,Houssem
017122,716,CUN,716 CUN,2026,2026-05-07,5,Controle,Zee600,Entrée G,Jasmin,205,0,,Houssem
017123,Maison Mariem,Chatt Mariem Sousse,Maison Mariem Chatt Mariem Sousse,2026,2026-05-08,5,Controle,Astree,Entrée,FE3,0,0,,Houssem
017123,Maison Mariem,Chatt Mariem Sousse,Maison Mariem Chatt Mariem Sousse,2026,2026-05-08,5,Recharge,Astree,Entrée,Bloom the,0,300,,Houssem
017124,Clinique Dial,Sousse,Clinique Dial Sousse,2026,2026-05-08,5,Controle,Astree,Entrée,NR,65,0,,Houssem
017124,Clinique Dial,Sousse,Clinique Dial Sousse,2026,2026-05-08,5,Recharge,Astree,Entrée,Bloom the,0,300,,Houssem
017125,Hotel Kuriat,Monastir,Hotel Kuriat Monastir,2026,2026-05-08,5,Controle,,,,0,0,Livraison 4 Recharge 300ml illusion,Houssem
017126,Paris-Tunis,Lac2,Paris-Tunis Lac2,2026,2026-05-09,5,Controle,,,,0,0,Livraison Diffuseur Astree Noir CPN,Houssem
017126,Paris-Tunis,Lac2,Paris-Tunis Lac2,2026,2026-05-09,5,Recharge,Astree,Entrée,RG,0,200,,Houssem
017127,Geliamo,Marsa,Geliamo Marsa,2026,2026-05-09,5,Controle,Aromair150,Entrée,Design,0,0,,Houssem
017127,Geliamo,Marsa,Geliamo Marsa,2026,2026-05-09,5,Recharge,Aromair150,Entrée,Design,0,300,,Houssem
017128,716,Menzah6,716 Menzah6,2026,2026-05-09,5,Controle,Aromair100,WCH,E. Jasmin,0,0,,Houssem
017128,716,Menzah6,716 Menzah6,2026,2026-05-09,5,Controle,Aromair100,WCF,E. Jasmin,0,0,,Houssem
017128,716,Menzah6,716 Menzah6,2026,2026-05-09,5,Recharge,Aromair100,WCH,E. Jasmin,0,300,,Houssem
017128,716,Menzah6,716 Menzah6,2026,2026-05-09,5,Recharge,Aromair100,WCF,E. Jasmin,0,300,,Houssem
017129,Equipement Concept,Soukra,Equipement Concept Soukra,2026,2026-05-09,5,Recharge,Astree,RDC,RG,0,300,,Houssem
017131,Pharmacie Sadri,Lac2,Pharmacie Sadri Lac2,2026,2026-05-11,5,Controle,Zee300,Entrée,RG,25,0,,Houssem
017131,Pharmacie Sadri,Lac2,Pharmacie Sadri Lac2,2026,2026-05-11,5,Recharge,Zee300,Entrée,RG,0,300,,Houssem
017133,Artige,Lac1,Artige Lac1,2026,2026-05-11,5,Controle,Aromair100,Entrée,FE2,55,0,,Houssem
017133,Artige,Lac1,Artige Lac1,2026,2026-05-11,5,Recharge,Aromair100,Entrée,FE2,0,250,,Houssem
017134,Hotel Laico,Tunis,Hotel Laico Tunis,2026,2026-05-11,5,Controle,Astree,RDC SPA,Neroli,32,0,,Houssem
017134,Hotel Laico,Tunis,Hotel Laico Tunis,2026,2026-05-11,5,Controle,Astree,+1 SPA,Neroli,27,0,,Houssem
017134,Hotel Laico,Tunis,Hotel Laico Tunis,2026,2026-05-11,5,Recharge,Astree,RDC SPA,Neroli,0,300,,Houssem
017134,Hotel Laico,Tunis,Hotel Laico Tunis,2026,2026-05-11,5,Recharge,Astree,+1 SPA,Neroli,0,300,,Houssem
017136,Dar Zarrouk,Sidi Bou Said,Dar Zarrouk Sidi Bou Said,2026,2026-05-11,5,Controle,Zee300,Boutique,Cuir S,122,0,,Houssem
017136,Dar Zarrouk,Sidi Bou Said,Dar Zarrouk Sidi Bou Said,2026,2026-05-11,5,Recharge,Zee300,Boutique,Cuir S,0,180,,Houssem
017137,Love Yourself,Lac2,Love Yourself Lac2,2026,2026-05-11,5,Controle,Aromair100,RDC,COCO,75,0,,Houssem
017137,Love Yourself,Lac2,Love Yourself Lac2,2026,2026-05-11,5,Controle,Aromair100,1er Etage,Natural green,0,0,,Houssem
017138,Arena Gym,Soukra,Arena Gym Soukra,2026,2026-05-12,5,Controle,Zee300,Entrée,MELANGE,30,0,,Houssem
017138,Arena Gym,Soukra,Arena Gym Soukra,2026,2026-05-12,5,Recharge,Zee300,Entree,MELANGE,0,300,,Houssem
017139,Tony Nasr,GP9,Tony Nasr GP9,2026,2026-05-12,5,Controle,Aromair100,Entrée,Rose Noire,237,0,,Houssem
017140,Lake Tower,Lac2,Lake Tower Lac2,2026,2026-05-12,5,Recharge,Iceburg,Entrée,Bloom the,0,300,,Houssem
017141,Clinique Kaynos,Lac2,Clinique Kaynos Lac2,2026,2026-05-12,5,Controle,Astree,RDC,FE3,169,0,,Houssem
017141,Clinique Kaynos,Lac2,Clinique Kaynos Lac2,2026,2026-05-12,5,Controle,Astree,+1,FE3,117,0,,Houssem
017142,Finopti TN,Charguia,Finopti TN Charguia,2026,2026-05-12,5,Controle,Aromair150,+3 Entree,TH,184,0,,Houssem
017142,Finopti TN,Charguia,Finopti TN Charguia,2026,2026-05-12,5,Controle,Aromair150,au fond,TH,135,0,,Houssem
017142,Finopti TN,Charguia,Finopti TN Charguia,2026,2026-05-12,5,Controle,Aromair150,+2 Entree,TH,290,0,,Houssem
017142,Finopti TN,Charguia,Finopti TN Charguia,2026,2026-05-12,5,Controle,Aromair150,+2 au fond,TH,200,0,,Houssem
017142,Finopti TN,Charguia,Finopti TN Charguia,2026,2026-05-12,5,Controle,Aromair150,+1 Entree,TH,157,0,,Houssem
017142,Finopti TN,Charguia,Finopti TN Charguia,2026,2026-05-12,5,Controle,Aromair150,+1 au fond,TH,200,0,,Houssem
017142,Finopti TN,Charguia,Finopti TN Charguia,2026,2026-05-12,5,Recharge,Aromair150,Toutes zones,TH,0,615,,Houssem
017152,Machewi 5 Etoiles,Mnihla,Machewi 5 Etoiles Mnihla,2026,2026-05-12,5,Recharge,Zee300,Boutique,B. the,0,500,,Houssem
017153,Hotel Dar Marsa,Marsa,Hotel Dar Marsa Marsa,2026,2026-05-13,5,Controle,Zee300,Reception,Jasmin E,230,0,,Houssem
017153,Hotel Dar Marsa,Marsa,Hotel Dar Marsa Marsa,2026,2026-05-13,5,Recharge,Zee300,Reception,Jasmin E,0,500,,Houssem
017154,Slim Optic,Lac1,Slim Optic Lac1,2026,2026-05-13,5,Controle,Astree,Entree,P-C,0,0,,Houssem
017154,Slim Optic,Lac1,Slim Optic Lac1,2026,2026-05-13,5,Controle,Astree,au fond,TH,0,0,,Houssem
017154,Slim Optic,Lac1,Slim Optic Lac1,2026,2026-05-13,5,Recharge,Astree,Entree,MELANGE,0,300,,Houssem
017154,Slim Optic,Lac1,Slim Optic Lac1,2026,2026-05-13,5,Recharge,Astree,au fond,MELANGE,0,300,,Houssem
017155,Alia Megdiche,Lac2,Alia Megdiche Lac2,2026,2026-05-13,5,Controle,Aromair100,Entrée,RG,0,0,,Houssem
017155,Alia Megdiche,Lac2,Alia Megdiche Lac2,2026,2026-05-13,5,Recharge,Aromair100,Entree,RG,0,300,,Houssem
017156,Maison Mr Ansi Cipalin,Jardins Carthage,Maison Mr Ansi Cipalin Jardins Carthage,2026,2026-05-13,5,Controle,,,,0,0,livraison Zee300 Noir + Rose de sable,Houssem
017156,Maison Mr Ansi Cipalin,Jardins Carthage,Maison Mr Ansi Cipalin Jardins Carthage,2026,2026-05-13,5,Recharge,Zee300,Salon,Rose Sable,0,220,,Houssem
017156,Maison Mr Ansi Cipalin,Jardins Carthage,Maison Mr Ansi Cipalin Jardins Carthage,2026,2026-05-13,5,Recharge,Astree,+2,ambre solaire,0,300,,Houssem
017157,AFA Centre,Menzah4,AFA Centre Menzah4,2026,2026-05-13,5,Controle,Astree,Entrée,FE2,0,0,,Houssem
017157,AFA Centre,Menzah4,AFA Centre Menzah4,2026,2026-05-13,5,Recharge,Astree,Entrée,Rose Marine,0,300,,Houssem
017158,Hotel Majestic,Tunis,Hotel Majestic Tunis,2026,2026-05-13,5,Controle,Astree,Reception,Jasmin E,0,0,,Houssem
017158,Hotel Majestic,Tunis,Hotel Majestic Tunis,2026,2026-05-13,5,Controle,Zee300,+1,,80,0,,Houssem
017159,Barista's,Aouina,Barista's Aouina,2026,2026-05-13,5,Controle,Aromair100,WC,Peace,126,0,,Houssem
017160,Padel,Borj Louzir,Padel Borj Louzir,2026,2026-05-14,5,Controle,Zee600,Entree,Peace,359,0,,Houssem
017160,Padel,Borj Louzir,Padel Borj Louzir,2026,2026-05-14,5,Controle,Aromair100,WC Femme,Peace,0,0,,Houssem
017160,Padel,Borj Louzir,Padel Borj Louzir,2026,2026-05-14,5,Controle,Aromair100,WC Homme,Peace,226,0,,Houssem
017160,Padel,Borj Louzir,Padel Borj Louzir,2026,2026-05-14,5,Recharge,Zee600,,Lumiere d'Ali,0,247,,Houssem
017160,Padel,Borj Louzir,Padel Borj Louzir,2026,2026-05-14,5,Recharge,Aromair100,SN,Poire d'orient,0,300,,Houssem
017160,Padel,Borj Louzir,Padel Borj Louzir,2026,2026-05-14,5,Recharge,Aromair100,SN,Poire d'orient,0,300,,Houssem
017161,Ooredoo,Charguia,Ooredoo Charguia,2026,2026-05-14,5,Controle,Zee300,Reception,Cuir Sauvage,180,0,,Houssem
017161,Ooredoo,Charguia,Ooredoo Charguia,2026,2026-05-14,5,Controle,Aromair100,2e au fond,TB,210,0,,Houssem
017161,Ooredoo,Charguia,Ooredoo Charguia,2026,2026-05-14,5,Controle,Zephyr,2e etage,FE2,154,0,,Houssem
017162,716,CUN,716 CUN,2026,2026-05-14,5,Controle,Aromair150,WC,Rose Marine,12,0,,Houssem
017162,716,CUN,716 CUN,2026,2026-05-14,5,Controle,Zee300,Entrée,Jasmin Citron,0,0,,Houssem
017162,716,CUN,716 CUN,2026,2026-05-14,5,Recharge,Aromair150,WC,Rose Marine,0,300,,Houssem
017162,716,CUN,716 CUN,2026,2026-05-14,5,Recharge,Zee300,Entrée,Jasmin Citron,0,300,,Houssem
017163,Barista's,Carthage Dermech,Barista's Carthage Dermech,2026,2026-05-14,5,Controle,Aromair100,Entree,Ondee Parfume,50,0,,Houssem
017163,Barista's,Carthage Dermech,Barista's Carthage Dermech,2026,2026-05-14,5,Recharge,Aromair100,Entree,Ondee Parfume,0,300,,Houssem
017166,Da Pietro,Jardin d'El Menzah,Da Pietro Jardin d'El Menzah,2026,2026-05-14,5,Controle,Aromair100,Comptoir,Cuir Sauvage,91,0,,Houssem
017166,Da Pietro,Jardin d'El Menzah,Da Pietro Jardin d'El Menzah,2026,2026-05-14,5,Controle,Aromair100,Entree,Cuir Sauvage,0,0,,Houssem
017167,Kantaoui Bey,Sousse,Kantaoui Bey Sousse,2026,2026-05-15,5,Recharge,Zee600,Reception,Linge Frais,0,1000,,Houssem
017168,Hotel Majestic,Tunis,Hotel Majestic Tunis,2026,2026-05-15,5,Controle,,,,0,0,Livraison 4 Spray FN,Houssem
017169,Hotel Corail,Lac2,Hotel Corail Lac2,2026,2026-05-15,5,Controle,,,,0,0,Livraison Nouveau Diff Bidir CTA,Houssem
017170,Barista's,Ariana,Barista's Ariana,2026,2026-05-15,5,Controle,Astree,Entree,FE2,0,0,,Houssem
017170,Barista's,Ariana,Barista's Ariana,2026,2026-05-15,5,Recharge,Astree,Entree,Rose Noire,0,300,,Houssem
017171,Clinique Ibn Kholdoun,Sousse,Clinique Ibn Kholdoun Sousse,2026,2026-05-15,5,Controle,Zee300,Reception,,80,0,,Houssem
017171,Clinique Ibn Kholdoun,Sousse,Clinique Ibn Kholdoun Sousse,2026,2026-05-15,5,Controle,Aromair150,RDC,RG,225,0,,Houssem
017171,Clinique Ibn Kholdoun,Sousse,Clinique Ibn Kholdoun Sousse,2026,2026-05-15,5,Controle,Zee300,+1,,0,0,,Houssem
017171,Clinique Ibn Kholdoun,Sousse,Clinique Ibn Kholdoun Sousse,2026,2026-05-15,5,Controle,Zee300,Salle Medecin,RG,220,0,,Houssem
017171,Clinique Ibn Kholdoun,Sousse,Clinique Ibn Kholdoun Sousse,2026,2026-05-15,5,Controle,Aromair150,WC Homme,,158,0,,Houssem
017171,Clinique Ibn Kholdoun,Sousse,Clinique Ibn Kholdoun Sousse,2026,2026-05-15,5,Controle,Aromair150,WC Femme,,95,0,,Houssem
017172,Clinique Ibn Kholdoun,Sousse,Clinique Ibn Kholdoun Sousse,2026,2026-05-15,5,Controle,Aromair150,S. attente,,88,0,,Houssem
017172,Clinique Ibn Kholdoun,Sousse,Clinique Ibn Kholdoun Sousse,2026,2026-05-15,5,Controle,Aromair150,S. consultation,,265,0,,Houssem
017172,Clinique Ibn Kholdoun,Sousse,Clinique Ibn Kholdoun Sousse,2026,2026-05-15,5,Controle,Aromair150,Bureau,,225,0,,Houssem
017172,Clinique Ibn Kholdoun,Sousse,Clinique Ibn Kholdoun Sousse,2026,2026-05-15,5,Controle,Astree,S. Reunion,RG,0,0,,Houssem
017173,Labo Melki,CUN,Labo Melki CUN,2026,2026-05-16,5,Controle,Aromair150,Entree,Peace,0,0,,Houssem
017173,Labo Melki,CUN,Labo Melki CUN,2026,2026-05-16,5,Recharge,Aromair150,Entree,Peace,0,300,,Houssem
017175,Villa Misk,Sidi Bou Said,Villa Misk Sidi Bou Said,2026,2026-05-16,5,Controle,Iceburg,Entrée,Myrthe,241,0,,Houssem
017175,Villa Misk,Sidi Bou Said,Villa Misk Sidi Bou Said,2026,2026-05-16,5,Recharge,Iceburg,Entrée,Myrthe,0,300,,Houssem
017176,Maison d'hote Neyra,Sidi Bou Said,Maison d'hote Neyra Sidi Bou Said,2026,2026-05-16,5,Controle,Iceburg,Entrée,P. Jasmin,25,0,,Houssem
017178,Armatis,Lac1,Armatis Lac1,2026,2026-05-18,5,Controle,Aromair150,WC +5,Jasmin E,0,0,,Houssem
017178,Armatis,Lac1,Armatis Lac1,2026,2026-05-18,5,Controle,Aromair150,+5,TH,110,0,,Houssem
017178,Armatis,Lac1,Armatis Lac1,2026,2026-05-18,5,Controle,Aromair150,WC +5 Femme,Jasmin E,0,0,,Houssem
017178,Armatis,Lac1,Armatis Lac1,2026,2026-05-18,5,Controle,Aromair150,WC +2,TH,150,0,,Houssem
017178,Armatis,Lac1,Armatis Lac1,2026,2026-05-18,5,Controle,Aromair150,WC +1,TH,200,0,,Houssem
017178,Armatis,Lac1,Armatis Lac1,2026,2026-05-18,5,Controle,Aromair150,WC +1 fond,TH,186,0,,Houssem
017178,Armatis,Lac1,Armatis Lac1,2026,2026-05-18,5,Controle,Aromair150,WC RDC,Jasmin E,0,0,,Houssem
017178,Armatis,Lac1,Armatis Lac1,2026,2026-05-18,5,Recharge,Aromair150,WC +5,Jasmin E,0,300,,Houssem
017178,Armatis,Lac1,Armatis Lac1,2026,2026-05-18,5,Recharge,Aromair150,+5,TH,0,110,,Houssem
017178,Armatis,Lac1,Armatis Lac1,2026,2026-05-18,5,Recharge,Aromair150,WC +5 Femme,Jasmin E,0,300,,Houssem
017178,Armatis,Lac1,Armatis Lac1,2026,2026-05-18,5,Recharge,Aromair150,WC +2,TH,0,150,,Houssem
017178,Armatis,Lac1,Armatis Lac1,2026,2026-05-18,5,Recharge,Aromair150,WC +1,TH,0,100,,Houssem
017178,Armatis,Lac1,Armatis Lac1,2026,2026-05-18,5,Recharge,Aromair150,WC +1 fond,TH,0,115,,Houssem
017178,Armatis,Lac1,Armatis Lac1,2026,2026-05-18,5,Recharge,Aromair150,WC RDC,Jasmin E,0,300,,Houssem
017179,Armatis,Lac1,Armatis Lac1,2026,2026-05-18,5,Controle,Aromair150,WC RDC,Jasmin E,6,0,,Houssem
017179,Armatis,Lac1,Armatis Lac1,2026,2026-05-18,5,Controle,Aromair150,WCF RDC,Jasmin E,0,0,,Houssem
017179,Armatis,Lac1,Armatis Lac1,2026,2026-05-18,5,Controle,Zee300,S. Recrutant,TH,290,0,,Houssem
017179,Armatis,Lac1,Armatis Lac1,2026,2026-05-18,5,Controle,Zee300,Entrée,TH,0,0,,Houssem
017181,Cabinet Dr Fodha,Lac2,Cabinet Dr Fodha Lac2,2026,2026-05-18,5,Controle,Aromair100,Entrée,F.The,0,0,,Houssem
017181,Cabinet Dr Fodha,Lac2,Cabinet Dr Fodha Lac2,2026,2026-05-18,5,Recharge,Aromair100,Entrée,J. nuit,0,300,,Houssem
017183,716,CUN,716 CUN,2026,2026-05-18,5,Controle,Zee300,Entrée,F.N,150,0,,Houssem
017183,716,CUN,716 CUN,2026,2026-05-18,5,Recharge,Zee300,Entree,F.N,0,300,,Houssem
017184,Padel,Borj Louzir,Padel Borj Louzir,2026,2026-05-18,5,Controle,,,,0,0,Changement emplacement WCH,Houssem
